datetime,region_id,mandi_price_per_kg,pos_transactions_last_hour,vehicle_delay_minutes,weather_now_temp,weather_now_humidity,logistics_disruption_flag,intraday_baseline_pred,intraday_actual_sales_partial,intraday_event
2025-11-21 11:24:35,Nanded,121.62,56,21,28.3,57.4,0,100.0,114,none
2025-11-21 11:24:35,Jalgaon,118.58,64,0,30.1,62.6,0,100.0,98,none
2025-11-21 12:24:35,Pune,115.27,57,0,28.8,54.6,0,100.0,96,none
2025-11-21 12:24:35,Nashik,118.8,58,0,31.2,65.7,0,100.0,106,none
2025-11-21 12:24:35,Mumbai,122.63,25,0,31.0,60.7,0,100.0,118,none
2025-11-21 12:24:35,Nagpur,123.83,34,0,29.8,61.2,0,100.0,98,none
2025-11-21 12:24:35,Aurangabad,122.19,41,0,31.1,52.2,0,100.0,104,none
2025-11-21 12:24:35,Kolhapur,119.58,40,0,29.2,57.8,0,100.0,97,none
2025-11-21 12:24:35,Solapur,115.54,53,0,29.9,57.5,0,100.0,85,none
2025-11-21 12:24:35,Amravati,121.83,34,0,30.5,59.1,0,100.0,101,heavy_rain
2025-11-21 12:24:35,Nanded,119.39,55,0,28.7,69.7,0,100.0,116,none
2025-11-21 12:24:35,Jalgaon,118.65,43,0,29.8,68.4,0,100.0,81,none
2025-11-21 13:24:35,Pune,118.9,28,0,28.9,64.7,0,100.0,98,none
2025-11-21 13:24:35,Nashik,115.95,54,44,30.0,63.9,0,100.0,102,none
2025-11-21 13:24:35,Mumbai,119.39,64,0,28.6,67.3,0,100.0,106,none
2025-11-21 13:24:35,Nagpur,120.01,53,0,29.6,52.2,0,100.0,106,none
2025-11-21 13:24:35,Aurangabad,118.23,54,0,31.2,68.3,0,100.0,86,none
2025-11-21 13:24:35,Kolhapur,116.0,36,0,30.1,54.2,0,100.0,111,none
2025-11-21 13:24:35,Solapur,120.21,79,0,29.3,58.3,0,100.0,115,none
2025-11-21 13:24:35,Amravati,118.87,77,0,29.9,69.6,0,100.0,105,none
2025-11-21 13:24:35,Nanded,117.67,47,0,28.7,68.5,0,100.0,100,none
2025-11-21 13:24:35,Jalgaon,118.91,62,0,30.4,66.5,0,100.0,98,none
2025-11-21 14:24:35,Pune,123.52,60,0,28.2,60.1,0,100.0,100,none
2025-11-21 14:24:35,Nashik,115.92,38,0,31.9,69.5,0,100.0,116,none
2025-11-21 14:24:35,Mumbai,123.54,41,0,30.4,50.7,0,100.0,112,none
2025-11-21 14:24:35,Nagpur,124.25,66,0,29.0,54.9,0,100.0,89,none
2025-11-21 14:24:35,Aurangabad,116.91,40,0,30.6,54.0,0,100.0,93,none
2025-11-21 14:24:35,Kolhapur,123.72,46,0,31.8,57.1,0,100.0,84,none
2025-11-21 14:24:35,Solapur,118.3,49,0,31.3,50.7,0,100.0,87,none
2025-11-21 14:24:35,Amravati,117.7,48,0,29.0,64.0,0,100.0,109,none
2025-11-21 14:24:35,Nanded,117.68,60,0,29.5,54.6,0,100.0,82,none
2025-11-21 14:24:35,Jalgaon,119.39,56,0,31.5,55.7,0,100.0,96,none
2025-11-21 15:24:35,Pune,124.44,40,0,28.3,63.6,0,100.0,98,none
2025-11-21 15:24:35,Nashik,122.61,44,0,31.1,53.4,0,100.0,90,none
2025-11-21 15:24:35,Mumbai,124.86,38,0,29.5,69.9,0,100.0,97,none
2025-11-21 15:24:35,Nagpur,117.49,65,0,28.5,63.9,0,100.0,89,none
2025-11-21 15:24:35,Aurangabad,121.71,21,0,29.7,68.0,0,100.0,112,heavy_rain
2025-11-21 15:24:35,Kolhapur,124.94,67,0,31.7,65.9,0,100.0,109,none
2025-11-21 15:24:35,Solapur,124.97,51,0,30.6,63.9,0,100.0,109,none
2025-11-21 15:24:35,Amravati,118.46,69,0,29.1,55.6,0,100.0,113,none
2025-11-21 15:24:35,Nanded,115.5,45,0,29.7,59.1,0,100.0,80,none
2025-11-21 15:24:35,Jalgaon,123.43,33,0,28.8,59.9,0,100.0,110,none
2025-11-21 16:24:35,Pune,120.99,35,0,30.8,58.4,0,80.0,70,none
2025-11-21 16:24:35,Nashik,124.04,74,0,28.3,51.5,0,80.0,69,none
2025-11-21 16:24:35,Mumbai,125.0,73,0,28.6,52.6,0,80.0,84,none
2025-11-21 16:24:35,Nagpur,119.36,54,0,30.6,58.4,0,80.0,88,none
2025-11-21 16:24:35,Aurangabad,120.9,24,0,29.7,60.8,0,80.0,80,none
2025-11-21 16:24:35,Kolhapur,120.85,38,0,31.8,51.5,0,80.0,82,none
2025-11-21 16:24:35,Solapur,119.44,30,0,29.7,56.9,0,80.0,67,none
2025-11-21 16:24:35,Amravati,124.8,46,0,31.9,60.7,0,80.0,88,none
2025-11-21 16:24:35,Nanded,122.48,41,0,28.1,61.8,0,80.0,67,none
2025-11-21 16:24:35,Jalgaon,118.62,51,0,29.6,51.9,0,80.0,74,none
2025-11-21 17:24:35,Pune,121.79,65,0,28.6,50.1,0,50.0,47,none
2025-11-21 17:24:35,Nashik,122.0,68,0,28.1,69.8,0,50.0,43,none
2025-11-21 17:24:35,Mumbai,120.35,14,0,30.0,52.5,0,50.0,46,none
2025-11-21 17:24:35,Nagpur,120.06,37,33,29.4,55.5,0,50.0,44,none
2025-11-21 17:24:35,Aurangabad,115.65,63,0,29.0,68.9,0,50.0,59,none
2025-11-21 17:24:35,Kolhapur,123.26,44,0,30.5,50.2,0,50.0,56,none
2025-11-21 17:24:35,Solapur,117.71,41,0,31.3,59.8,0,50.0,52,none
2025-11-21 17:24:35,Amravati,121.14,82,0,29.3,54.2,0,50.0,45,none
2025-11-21 17:24:35,Nanded,121.14,49,0,28.5,61.7,0,50.0,47,none
2025-11-21 17:24:35,Jalgaon,124.15,47,0,28.2,66.7,0,50.0,40,none
2025-11-21 18:24:35,Pune,122.59,73,0,30.9,51.7,0,20.0,21,none
2025-11-21 18:24:35,Nashik,120.46,59,0,28.3,63.4,0,20.0,22,none
2025-11-21 18:24:35,Mumbai,119.3,60,0,28.4,50.4,0,20.0,19,none
2025-11-21 18:24:35,Nagpur,116.0,45,0,30.8,65.6,0,20.0,17,none
2025-11-21 18:24:35,Aurangabad,117.01,68,17,28.3,62.0,0,20.0,19,none
2025-11-21 18:24:35,Kolhapur,119.73,38,0,28.3,58.9,0,20.0,22,none
2025-11-21 18:24:35,Solapur,116.99,46,0,31.5,63.5,0,20.0,17,none
2025-11-21 18:24:35,Amravati,124.54,50,0,30.6,52.4,0,20.0,23,none
2025-11-21 18:24:35,Nanded,122.1,49,0,30.8,56.5,0,20.0,18,none
2025-11-21 18:24:35,Jalgaon,119.68,53,0,28.7,69.1,0,20.0,23,none
2025-11-21 19:24:35,Pune,124.23,54,0,30.3,58.8,0,10.0,8,none
2025-11-21 19:24:35,Nashik,123.05,60,0,28.9,57.8,0,10.0,9,none
2025-11-21 19:24:35,Mumbai,116.69,36,0,30.5,55.4,0,10.0,8,none
2025-11-21 19:24:35,Nagpur,121.17,51,0,30.5,55.8,0,10.0,9,none
2025-11-21 19:24:35,Aurangabad,115.52,52,0,28.8,62.6,0,10.0,8,none
2025-11-21 19:24:35,Kolhapur,123.5,57,0,28.3,61.4,0,10.0,9,none
2025-11-21 19:24:35,Solapur,122.2,35,0,28.4,58.1,0,10.0,8,none
2025-11-21 19:24:35,Amravati,117.56,81,0,29.4,50.6,0,10.0,10,none
2025-11-21 19:24:35,Nanded,117.01,88,0,30.8,55.1,0,10.0,10,none
2025-11-21 19:24:35,Jalgaon,121.49,50,0,28.9,60.3,0,10.0,8,none
2025-11-21 20:24:35,Pune,119.8,62,0,28.9,55.2,0,0.0,0,none
2025-11-21 20:24:35,Nashik,115.87,58,0,29.7,51.8,0,0.0,0,none
2025-11-21 20:24:35,Mumbai,115.9,68,0,30.0,62.9,0,0.0,0,none
2025-11-21 20:24:35,Nagpur,116.29,58,0,28.7,65.0,0,0.0,0,none
2025-11-21 20:24:35,Aurangabad,115.99,64,0,32.0,58.9,0,0.0,0,none
2025-11-21 20:24:35,Kolhapur,122.35,18,0,29.0,51.1,0,0.0,0,none
2025-11-21 20:24:35,Solapur,118.58,53,0,28.8,65.9,0,0.0,0,none
2025-11-21 20:24:35,Amravati,118.52,56,0,31.8,66.3,0,0.0,0,none
2025-11-21 20:24:35,Nanded,123.45,50,0,28.8,65.5,0,0.0,0,none
2025-11-21 20:24:35,Jalgaon,121.68,52,34,28.3,50.9,0,0.0,0,none
2025-11-21 21:24:35,Pune,119.65,2,0,21.3,54.9,0,0.0,0,none
2025-11-21 21:24:35,Nashik,124.57,3,0,18.5,51.3,0,0.0,0,none
2025-11-21 21:24:35,Mumbai,118.19,7,0,20.0,52.1,0,0.0,0,none
2025-11-21 21:24:35,Nagpur,116.85,5,0,18.9,60.8,0,0.0,0,none
2025-11-21 21:24:35,Aurangabad,115.64,7,0,19.5,60.1,0,0.0,0,none
2025-11-21 21:24:35,Kolhapur,118.81,7,0,18.1,61.2,0,0.0,0,none
2025-11-21 21:24:35,Solapur,118.38,7,0,19.2,54.2,0,0.0,0,none
2025-11-21 21:24:35,Amravati,118.03,5,0,21.6,66.4,0,0.0,0,none
2025-11-21 21:24:35,Nanded,115.31,7,0,21.7,67.6,0,0.0,0,none
2025-11-21 21:24:35,Jalgaon,117.99,2,0,20.5,59.9,0,0.0,0,none
2025-11-21 22:24:35,Pune,116.53,2,0,20.4,55.9,0,0.0,0,none
2025-11-21 22:24:35,Nashik,117.09,7,0,19.8,56.4,0,0.0,0,none
2025-11-21 22:24:35,Mumbai,118.62,3,0,20.8,54.4,0,0.0,0,none
2025-11-21 22:24:35,Nagpur,115.53,4,0,21.1,50.2,0,0.0,0,none
2025-11-21 22:24:35,Aurangabad,118.73,5,0,20.9,52.8,0,0.0,0,none
2025-11-21 22:24:35,Kolhapur,119.24,6,0,19.5,62.7,0,0.0,0,none
2025-11-21 22:24:35,Solapur,119.66,4,0,18.8,65.6,0,0.0,0,none
2025-11-21 22:24:35,Amravati,118.8,4,0,21.0,69.3,0,0.0,0,none
2025-11-21 22:24:35,Nanded,117.74,1,0,21.3,54.3,0,0.0,0,none
2025-11-21 22:24:35,Jalgaon,123.51,4,0,18.5,57.8,0,0.0,0,none
2025-11-21 23:24:35,Pune,123.69,5,0,18.7,68.0,0,0.0,0,none
2025-11-21 23:24:35,Nashik,118.32,2,0,19.3,60.1,0,0.0,0,heavy_rain
2025-11-21 23:24:35,Mumbai,123.79,6,0,18.3,67.0,0,0.0,0,none
2025-11-21 23:24:35,Nagpur,116.63,7,0,21.6,64.9,0,0.0,0,none
2025-11-21 23:24:35,Aurangabad,122.45,3,0,18.6,57.1,0,0.0,0,none
2025-11-21 23:24:35,Kolhapur,123.38,3,0,18.7,59.2,0,0.0,0,none
2025-11-21 23:24:35,Solapur,117.37,4,0,19.1,65.2,0,0.0,0,none
2025-11-21 23:24:35,Amravati,117.84,1,0,19.5,56.0,0,0.0,0,none
2025-11-21 23:24:35,Nanded,117.43,1,0,18.5,51.9,0,0.0,0,none
2025-11-21 23:24:35,Jalgaon,116.42,5,37,21.1,67.5,0,0.0,0,none
2025-11-22 00:24:35,Pune,119.4,7,0,19.1,51.4,0,10.0,10,none
2025-11-22 00:24:35,Nashik,120.91,3,0,19.4,51.3,0,10.0,8,none
2025-11-22 00:24:35,Mumbai,118.9,4,26,21.8,54.2,0,10.0,9,none
2025-11-22 00:24:35,Nagpur,117.4,2,0,18.2,61.2,0,10.0,9,none
2025-11-22 00:24:35,Aurangabad,124.32,4,0,21.7,53.1,0,10.0,11,none
2025-11-22 00:24:35,Kolhapur,123.17,4,0,20.6,61.2,0,10.0,8,none
2025-11-22 00:24:35,Solapur,123.84,6,0,18.7,62.3,0,10.0,10,none
2025-11-22 00:24:35,Amravati,121.23,4,0,18.1,50.2,0,10.0,8,none
2025-11-22 00:24:35,Nanded,124.78,6,35,18.7,54.4,0,10.0,9,none
2025-11-22 00:24:35,Jalgaon,116.46,4,0,19.6,58.8,0,10.0,9,none
2025-11-22 01:24:35,Pune,123.74,3,0,20.3,56.7,0,10.0,8,none
2025-11-22 01:24:35,Nashik,124.55,4,0,20.7,68.2,0,10.0,11,none
2025-11-22 01:24:35,Mumbai,116.29,4,0,21.8,53.1,0,10.0,8,none
2025-11-22 01:24:35,Nagpur,121.49,4,0,20.4,61.8,0,10.0,9,none
2025-11-22 01:24:35,Aurangabad,124.07,3,0,20.6,56.9,0,10.0,11,none
2025-11-22 01:24:35,Kolhapur,122.17,2,0,21.0,64.3,0,10.0,9,none
2025-11-22 01:24:35,Solapur,115.1,7,0,20.5,56.4,0,10.0,10,none
2025-11-22 01:24:35,Amravati,122.66,3,0,20.6,51.1,0,10.0,11,none
2025-11-22 01:24:35,Nanded,119.82,4,0,18.7,53.3,0,10.0,9,none
2025-11-22 01:24:35,Jalgaon,123.49,3,0,18.1,69.4,0,10.0,11,none
2025-11-22 02:24:35,Pune,120.7,2,0,18.5,62.7,0,10.0,10,none
2025-11-22 02:24:35,Nashik,124.56,5,0,20.0,62.5,0,10.0,9,none
2025-11-22 02:24:35,Mumbai,120.25,6,19,21.4,56.7,0,10.0,10,none
2025-11-22 02:24:35,Nagpur,118.03,4,0,19.3,67.2,0,10.0,10,none
2025-11-22 02:24:35,Aurangabad,123.64,5,0,21.8,59.6,0,10.0,11,none
2025-11-22 02:24:35,Kolhapur,123.9,3,0,21.4,68.3,0,10.0,10,none
2025-11-22 02:24:35,Solapur,120.44,4,0,21.8,50.4,0,10.0,11,none
2025-11-22 02:24:35,Amravati,119.18,3,0,18.1,53.8,0,10.0,8,none
2025-11-22 02:24:35,Nanded,123.03,0,0,18.9,65.3,0,10.0,10,none
2025-11-22 02:24:35,Jalgaon,116.51,3,0,21.7,58.8,0,10.0,10,none
2025-11-22 03:24:35,Pune,120.49,7,0,19.7,54.3,0,10.0,9,none
2025-11-22 03:24:35,Nashik,122.43,5,0,20.3,61.9,0,10.0,8,none
2025-11-22 03:24:35,Mumbai,123.56,6,0,19.1,61.9,0,10.0,8,none
2025-11-22 03:24:35,Nagpur,122.57,0,0,19.2,51.5,0,10.0,11,none
2025-11-22 03:24:35,Aurangabad,122.92,6,0,18.4,63.4,0,10.0,10,none
2025-11-22 03:24:35,Kolhapur,117.3,5,23,18.2,60.2,0,10.0,10,none
2025-11-22 03:24:35,Solapur,119.5,2,0,19.6,64.6,0,10.0,11,none
2025-11-22 03:24:35,Amravati,118.48,7,0,21.3,56.8,0,10.0,8,none
2025-11-22 03:24:35,Nanded,117.11,6,0,21.9,53.2,0,10.0,10,none
2025-11-22 03:24:35,Jalgaon,123.67,2,0,20.1,58.8,0,10.0,10,none
2025-11-22 04:24:35,Pune,121.64,7,0,21.1,58.7,0,10.0,10,none
2025-11-22 04:24:35,Nashik,115.47,8,0,19.0,61.9,0,10.0,8,none
2025-11-22 04:24:35,Mumbai,118.46,3,0,18.1,55.6,0,10.0,9,none
2025-11-22 04:24:35,Nagpur,124.27,3,0,20.0,54.4,0,10.0,10,none
2025-11-22 04:24:35,Aurangabad,122.5,3,0,21.6,60.0,0,10.0,11,none
2025-11-22 04:24:35,Kolhapur,120.01,4,0,19.5,64.0,0,10.0,11,none
2025-11-22 04:24:35,Solapur,117.66,2,0,18.9,66.2,0,10.0,9,none
2025-11-22 04:24:35,Amravati,119.67,4,0,20.3,59.7,0,10.0,9,none
2025-11-22 04:24:35,Nanded,115.81,4,0,18.5,67.7,0,10.0,8,none
2025-11-22 04:24:35,Jalgaon,118.09,5,0,20.5,53.7,0,10.0,8,none
2025-11-22 05:24:35,Pune,117.63,4,0,21.9,65.1,0,10.0,9,none
2025-11-22 05:24:35,Nashik,122.36,8,0,20.7,61.8,0,10.0,10,none
2025-11-22 05:24:35,Mumbai,115.02,8,0,18.6,66.7,0,10.0,9,none
2025-11-22 05:24:35,Nagpur,123.95,4,0,20.5,51.5,0,10.0,8,none
2025-11-22 05:24:35,Aurangabad,121.73,3,0,21.9,68.3,0,10.0,9,none
2025-11-22 05:24:35,Kolhapur,117.01,10,0,21.1,57.6,0,10.0,8,none
2025-11-22 05:24:35,Solapur,121.18,7,0,19.4,60.4,0,10.0,8,none
2025-11-22 05:24:35,Amravati,115.47,6,0,21.0,60.8,0,10.0,10,none
2025-11-22 05:24:35,Nanded,119.58,3,0,20.3,55.2,0,10.0,9,none
2025-11-22 05:24:35,Jalgaon,116.6,0,0,21.5,55.0,0,10.0,10,none
2025-11-22 06:24:35,Pune,118.91,4,0,20.7,66.6,0,10.0,11,none
2025-11-22 06:24:35,Nashik,121.26,4,0,21.5,53.5,0,10.0,10,none
2025-11-22 06:24:35,Mumbai,118.43,6,0,18.6,51.4,0,10.0,9,none
2025-11-22 06:24:35,Nagpur,124.02,5,0,18.2,67.5,0,10.0,8,none
2025-11-22 06:24:35,Aurangabad,124.75,6,0,19.7,61.4,0,10.0,10,none
2025-11-22 06:24:35,Kolhapur,123.27,5,0,19.6,65.4,0,10.0,9,none
2025-11-22 06:24:35,Solapur,121.31,6,0,19.9,69.0,0,10.0,10,none
2025-11-22 06:24:35,Amravati,120.42,4,0,21.4,57.6,0,10.0,10,none
2025-11-22 06:24:35,Nanded,122.59,6,0,21.8,63.8,0,10.0,10,none
2025-11-22 06:24:35,Jalgaon,120.54,6,0,18.5,68.2,0,10.0,11,none
2025-11-22 07:24:35,Pune,115.92,3,0,20.0,58.7,0,10.0,9,none
2025-11-22 07:24:35,Nashik,117.59,5,0,20.1,52.0,0,10.0,11,none
2025-11-22 07:24:35,Mumbai,123.24,4,0,21.7,69.7,0,10.0,11,none
2025-11-22 07:24:35,Nagpur,117.55,5,0,18.5,61.4,0,10.0,8,none
2025-11-22 07:24:35,Aurangabad,123.23,3,0,21.1,57.6,0,10.0,9,none
2025-11-22 07:24:35,Kolhapur,117.71,4,0,19.2,67.7,0,10.0,9,none
2025-11-22 07:24:35,Solapur,115.03,3,0,21.6,61.5,0,10.0,9,none
2025-11-22 07:24:35,Amravati,118.58,5,17,18.7,61.2,0,10.0,8,none
2025-11-22 07:24:35,Nanded,119.62,4,0,20.5,54.4,0,10.0,8,none
2025-11-22 07:24:35,Jalgaon,122.68,8,0,19.5,64.7,0,10.0,8,none
2025-11-22 08:24:35,Pune,123.99,57,0,28.3,51.5,0,50.0,45,none
2025-11-22 08:24:35,Nashik,120.34,59,27,28.8,55.2,0,50.0,44,none
2025-11-22 08:24:35,Mumbai,124.52,61,287,30.7,53.0,1,50.0,56,strike
2025-11-22 08:24:35,Nagpur,123.84,41,0,29.9,55.1,0,50.0,57,none
2025-11-22 08:24:35,Aurangabad,115.16,58,0,31.9,65.2,0,50.0,57,none
2025-11-22 08:24:35,Kolhapur,118.78,52,0,30.7,57.1,0,50.0,47,none
2025-11-22 08:24:35,Solapur,115.51,20,0,31.2,56.8,0,50.0,55,none
2025-11-22 08:24:35,Amravati,118.0,61,0,29.6,57.8,0,50.0,47,none
2025-11-22 08:24:35,Nanded,116.25,58,0,31.5,68.5,0,50.0,53,none
2025-11-22 08:24:35,Jalgaon,117.56,53,0,31.9,62.6,0,50.0,40,none
2025-11-22 09:24:35,Pune,117.08,70,0,30.7,56.8,0,80.0,76,none
2025-11-22 09:24:35,Nashik,120.81,69,0,28.6,63.2,0,80.0,91,none
2025-11-22 09:24:35,Mumbai,124.79,46,0,31.2,67.0,0,80.0,71,none
2025-11-22 09:24:35,Nagpur,122.57,45,0,30.5,56.0,0,80.0,75,none
2025-11-22 09:24:35,Aurangabad,121.5,55,20,31.3,55.6,0,80.0,73,none
2025-11-22 09:24:35,Kolhapur,121.91,62,0,31.9,54.7,0,80.0,92,none
2025-11-22 09:24:35,Solapur,118.01,25,0,31.2,66.3,0,80.0,93,none
2025-11-22 09:24:35,Amravati,121.83,29,41,30.7,53.3,0,80.0,73,none
2025-11-22 09:24:35,Nanded,117.38,43,0,29.9,50.1,0,80.0,74,none
2025-11-22 09:24:35,Jalgaon,124.63,45,0,28.3,66.8,0,80.0,95,none
2025-11-22 10:24:35,Pune,120.54,54,45,29.7,65.5,0,100.0,102,none
2025-11-22 10:24:35,Nashik,119.59,32,0,31.4,56.7,0,100.0,118,none
2025-11-22 10:24:35,Mumbai,118.11,35,0,30.5,56.9,0,100.0,101,none
2025-11-22 10:24:35,Nagpur,120.2,89,40,30.7,64.6,0,100.0,96,none
2025-11-22 10:24:35,Aurangabad,122.33,47,0,31.1,67.7,0,100.0,86,none
2025-11-22 10:24:35,Kolhapur,119.42,64,0,29.9,62.6,0,100.0,90,none
2025-11-22 10:24:35,Solapur,123.12,39,0,29.0,66.6,0,100.0,95,none
2025-11-22 10:24:35,Amravati,116.44,42,0,30.9,58.6,0,100.0,84,none
2025-11-22 10:24:35,Nanded,123.04,48,0,30.0,61.0,0,100.0,110,none
2025-11-22 10:24:35,Jalgaon,124.13,53,0,29.0,66.6,0,100.0,96,none
2025-11-22 11:24:35,Pune,117.86,21,0,28.6,56.3,0,100.0,112,none
2025-11-22 11:24:35,Nashik,121.54,64,0,30.4,68.8,0,100.0,81,none
2025-11-22 11:24:35,Mumbai,124.07,40,0,30.6,63.8,0,100.0,83,none
2025-11-22 11:24:35,Nagpur,122.29,5,0,29.5,60.3,0,100.0,81,none
2025-11-22 11:24:35,Aurangabad,121.27,67,0,29.9,55.6,0,100.0,82,none
2025-11-22 11:24:35,Kolhapur,119.86,84,0,30.3,64.7,0,100.0,90,none
2025-11-22 11:24:35,Solapur,118.0,50,0,30.1,64.6,0,100.0,97,none
2025-11-22 11:24:35,Amravati,118.47,64,0,28.0,67.3,0,100.0,111,none
2025-11-22 11:24:35,Nanded,119.33,43,0,30.6,65.5,0,100.0,108,none
2025-11-22 11:24:35,Jalgaon,123.53,40,0,31.6,55.1,0,100.0,106,none
2025-11-22 12:24:35,Pune,124.84,66,0,31.0,54.9,0,100.0,105,none
2025-11-22 12:24:35,Nashik,124.71,66,0,31.3,55.2,0,100.0,101,none
2025-11-22 12:24:35,Mumbai,121.93,45,0,29.1,54.0,0,100.0,93,none
2025-11-22 12:24:35,Nagpur,123.43,25,0,28.4,51.9,0,100.0,99,none
2025-11-22 12:24:35,Aurangabad,121.26,45,0,28.1,68.3,0,100.0,88,none
2025-11-22 12:24:35,Kolhapur,115.14,46,0,28.2,56.0,0,100.0,118,none
2025-11-22 12:24:35,Solapur,122.61,22,0,30.7,69.2,0,100.0,84,none
2025-11-22 12:24:35,Amravati,122.05,54,0,29.0,62.4,0,100.0,94,none
2025-11-22 12:24:35,Nanded,121.73,37,0,31.2,64.9,0,100.0,102,none
2025-11-22 12:24:35,Jalgaon,120.52,60,0,31.6,64.0,0,100.0,92,none
2025-11-22 13:24:35,Pune,124.78,38,0,28.3,50.9,0,100.0,108,none
2025-11-22 13:24:35,Nashik,124.1,62,0,29.7,51.0,0,100.0,83,none
2025-11-22 13:24:35,Mumbai,122.8,40,0,29.5,51.9,0,100.0,116,none
2025-11-22 13:24:35,Nagpur,115.61,48,0,30.1,55.1,0,100.0,94,none
2025-11-22 13:24:35,Aurangabad,119.2,43,0,30.7,56.8,0,100.0,83,none
2025-11-22 13:24:35,Kolhapur,119.4,43,0,31.8,50.4,0,100.0,89,none
2025-11-22 13:24:35,Solapur,117.26,62,0,28.3,56.9,0,100.0,103,none
2025-11-22 13:24:35,Amravati,116.03,47,0,31.5,51.2,0,100.0,102,none
2025-11-22 13:24:35,Nanded,118.26,59,0,28.3,56.3,0,100.0,90,none
2025-11-22 13:24:35,Jalgaon,115.19,51,0,30.6,60.6,0,100.0,115,none
2025-11-22 14:24:35,Pune,115.57,47,0,31.0,60.7,0,100.0,100,none
2025-11-22 14:24:35,Nashik,120.31,50,0,28.7,55.0,0,100.0,118,none
2025-11-22 14:24:35,Mumbai,116.92,64,0,31.6,59.3,0,100.0,113,none
2025-11-22 14:24:35,Nagpur,120.92,52,15,29.3,59.3,0,100.0,99,none
2025-11-22 14:24:35,Aurangabad,115.59,24,0,28.3,52.4,0,100.0,99,heavy_rain
2025-11-22 14:24:35,Kolhapur,120.98,31,0,29.9,53.7,0,100.0,112,heavy_rain
2025-11-22 14:24:35,Solapur,115.59,62,0,29.8,58.4,0,100.0,110,none
2025-11-22 14:24:35,Amravati,117.38,69,0,30.6,61.3,0,100.0,119,none
2025-11-22 14:24:35,Nanded,118.11,56,0,28.5,63.9,0,100.0,92,none
2025-11-22 14:24:35,Jalgaon,119.28,64,0,31.6,63.8,0,100.0,104,none
2025-11-22 15:24:35,Pune,119.98,42,0,30.7,54.1,0,100.0,103,none
2025-11-22 15:24:35,Nashik,119.64,59,0,28.6,63.4,0,100.0,95,none
2025-11-22 15:24:35,Mumbai,116.81,43,0,31.9,58.4,0,100.0,110,none
2025-11-22 15:24:35,Nagpur,117.05,47,0,31.2,58.3,0,100.0,87,none
2025-11-22 15:24:35,Aurangabad,118.89,31,0,29.8,53.1,0,100.0,88,none
2025-11-22 15:24:35,Kolhapur,118.95,52,0,30.6,53.6,0,100.0,114,none
2025-11-22 15:24:35,Solapur,124.54,23,0,29.5,59.7,0,100.0,97,heavy_rain
2025-11-22 15:24:35,Amravati,117.85,62,0,31.1,55.9,0,100.0,87,none
2025-11-22 15:24:35,Nanded,115.44,54,0,29.5,66.5,0,100.0,114,none
2025-11-22 15:24:35,Jalgaon,123.19,50,0,31.9,68.6,0,100.0,80,none
2025-11-22 16:24:35,Pune,122.41,40,0,28.3,66.3,0,80.0,93,none
2025-11-22 16:24:35,Nashik,118.96,48,0,32.0,68.5,0,80.0,92,none
2025-11-22 16:24:35,Mumbai,123.12,72,0,31.2,59.3,0,80.0,91,none
2025-11-22 16:24:35,Nagpur,124.95,49,0,31.1,60.3,0,80.0,64,none
2025-11-22 16:24:35,Aurangabad,119.05,88,0,31.0,65.3,0,80.0,92,none
2025-11-22 16:24:35,Kolhapur,119.71,62,0,30.4,56.5,0,80.0,83,none
2025-11-22 16:24:35,Solapur,118.54,47,0,31.1,55.8,0,80.0,94,none
2025-11-22 16:24:35,Amravati,117.27,42,0,28.8,66.4,0,80.0,93,none
2025-11-22 16:24:35,Nanded,115.47,61,0,28.6,68.2,0,80.0,87,none
2025-11-22 16:24:35,Jalgaon,116.28,22,0,30.5,59.2,0,80.0,71,none
2025-11-22 17:24:35,Pune,121.49,90,0,30.8,68.0,0,50.0,46,none
2025-11-22 17:24:35,Nashik,118.93,50,0,28.4,56.3,0,50.0,53,none
2025-11-22 17:24:35,Mumbai,121.03,28,40,30.7,68.7,0,50.0,45,none
2025-11-22 17:24:35,Nagpur,117.6,50,0,28.2,66.7,0,50.0,52,none
2025-11-22 17:24:35,Aurangabad,118.89,66,0,28.9,55.8,0,50.0,59,none
2025-11-22 17:24:35,Kolhapur,123.19,43,0,28.3,67.1,0,50.0,47,none
2025-11-22 17:24:35,Solapur,118.23,42,0,28.3,58.6,0,50.0,54,none
2025-11-22 17:24:35,Amravati,119.18,87,0,30.9,52.5,0,50.0,42,none
2025-11-22 17:24:35,Nanded,121.47,31,0,30.3,58.1,0,50.0,47,none
2025-11-22 17:24:35,Jalgaon,121.29,40,28,32.0,59.8,0,50.0,42,none
2025-11-22 18:24:35,Pune,124.01,62,0,29.4,63.2,0,20.0,16,none
2025-11-22 18:24:35,Nashik,115.33,34,0,30.1,67.7,0,20.0,20,none
2025-11-22 18:24:35,Mumbai,118.88,61,0,29.8,56.3,0,20.0,23,none
2025-11-22 18:24:35,Nagpur,119.64,31,0,31.9,61.4,0,20.0,22,none
2025-11-22 18:24:35,Aurangabad,124.41,31,0,29.8,61.9,0,20.0,17,none
2025-11-22 18:24:35,Kolhapur,123.19,33,0,29.0,60.1,0,20.0,21,none
2025-11-22 18:24:35,Solapur,120.52,73,0,31.5,61.2,0,20.0,18,none
2025-11-22 18:24:35,Amravati,120.94,77,0,30.7,66.6,0,20.0,23,none
